job_id,client_name,client_email,job_value,job_type,job_date,status,assigned_to
8871,"Frank, Knox and Baldwin",orrmichael@holden-lane.com,4003,Maintenance,2025-08-06,Completed,Debra Lewis
8872,"Oconnor, Huber and Castro",johnsonpatricia@perkins.com,451,Development,2025-07-21,Completed,Michael Weiss
8873,Johnson-Mason,gonzalezelizabeth@griffin.com,2989,Development,2025-11-16,Completed,Maria Young
8874,Andrews-Henry,traceyhaynes@peterson.net,3156,Development,2026-01-09,Pending,Michael Nixon
8875,Santiago Group,emmatucker@chavez.com,3310,Design,2025-01-24,Completed,Mary Le
8876,"Martin, Curry and Black",gcarpenter@hubbard.info,330,Design,2025-04-17,Completed,Cheryl Morton
8877,Ramos-Guzman,michelle93@brown.biz,4727,Maintenance,2025-07-22,Pending,Kathleen Vega
8878,"Hodges, Smith and Allen",aedwards@bautista.net,4735,Maintenance,2025-08-04,Completed,Jamie Robles
8879,"Morgan, Long and Wright",laura24@kane-williams.biz,2038,Design,2025-06-09,Completed,Melanie Navarro
8880,Moore LLC,cantushawn@caldwell-walker.com,782,Development,2025-01-18,Completed,Matthew Stone
8881,Collins-Hernandez,wrightashley@perry.net,3228,Development,2025-01-19,Completed,Patricia Rose
8882,"Fleming, Davenport and Allen",knappkimberly@fowler.com,1386,Maintenance,2025-08-03,Completed,Vincent Vazquez
8883,Oneill PLC,seanhodge@mcgee.com,2272,Design,2025-01-09,Completed,John Bishop
8884,Tran-Whitehead,adam65@thompson.net,3922,Design,2025-07-08,Completed,Alyssa Rogers
8885,"Jones, Howell and Martinez",shelby21@smith-choi.com,935,Design,2025-02-16,Completed,Erica Walls
8886,Fox Ltd,william12@brown.net,1468,Maintenance,2025-03-05,Completed,Kathleen Ali
8887,"Martinez, Thompson and Bailey",catherinemueller@beasley-velez.net,3325,Development,2025-04-10,Pending,Lisa Bryant
8888,"Christensen, Williams and Moore",jasonorr@johnson.com,2662,Design,2025-12-11,Completed,Megan Myers
8889,"Grimes, Preston and Reed",ashley99@dillon.com,318,Development,2025-04-17,Pending,Michelle Romero
8890,Gilbert PLC,anthonyhood@miller.com,4256,Maintenance,2025-07-24,Completed,David Mcclure
8891,Washington PLC,littlerachel@fleming.com,2250,Consulting,2026-01-18,Completed,Carol Moran
8892,Jimenez-Diaz,nmiller@rocha.net,4741,Design,2025-09-18,Completed,Jeffrey Butler
8893,"Ferguson, Castillo and Jackson",taylorgary@cook.com,1261,Consulting,2025-02-17,Completed,Felicia Peterson
8894,Bird Group,qjones@johnson-mitchell.com,3884,Maintenance,2026-02-14,Completed,Dylan Fitzgerald
8895,"Moore, Roberts and Smith",courtneyvalentine@adams.com,2593,Design,2025-09-18,Completed,Taylor Tucker
8896,Smith-Brennan,fmorton@mitchell.org,4328,Maintenance,2025-03-24,Completed,Jennifer Young
8897,Chambers-Fields,adamsjeremy@castillo.org,353,Design,2025-07-07,Completed,Christopher Keith
8898,"Schneider, Davis and Morrow",arnoldbrett@martinez-colon.com,3391,Consulting,2025-12-13,Pending,Meagan Jensen
8899,Clark-Dennis,kyleellis@bernard.com,329,Maintenance,2025-08-02,Completed,Jacob Jennings
8900,Thomas-Parker,samuelsweeney@floyd.com,2167,Development,2026-02-15,Pending,Ricky Crawford
8901,"Holden, Kemp and Scott",sarahbraun@lee-gross.biz,3431,Design,2025-05-19,Completed,Stacy Morgan
8902,Kaiser-Sullivan,moralescatherine@frank.info,1740,Development,2025-02-04,Completed,Michael Lee
8903,Warren-Bridges,castillojohn@scott-anderson.com,3824,Maintenance,2025-11-18,Completed,Carlos Larsen
8904,Craig-Brown,collinsfrancisco@edwards.biz,1587,Design,2025-08-31,Completed,Christopher Todd
8905,Butler Inc,patricia57@moses.net,941,Development,2025-04-12,Completed,Joseph Pennington
8906,"Hunt, Frost and Alvarez",gbrown@rodriguez-alvarez.com,3325,Consulting,2026-01-27,Completed,Gregory Johnson
8907,"Lynch, Parks and Brown",marymoran@peterson.com,3690,Development,2025-11-04,Pending,Cody Alexander
8908,Mcdowell-Myers,fordjohnny@miles-clayton.com,564,Maintenance,2025-09-26,Completed,Virginia Watkins
8909,Odom Inc,garciabrenda@harvey-mullins.org,2337,Development,2025-06-04,Completed,Brian Tyler
8910,Mitchell LLC,curtiscaroline@davis.org,2393,Development,2025-05-25,Completed,Nichole Singh
8911,Thompson-Taylor,kmoore@ellis-camacho.com,3859,Maintenance,2025-12-24,Completed,Stephanie Curtis
8912,Reynolds-Chandler,juliejohnson@bowman.net,3386,Consulting,2025-12-30,Completed,Robert Walls
8913,"Roberts, French and Avila",amberho@rosales.com,350,Maintenance,2026-01-11,Completed,Michael Foley
8914,"Walker, Holt and Welch",charles78@lowe-davenport.biz,2137,Maintenance,2026-01-28,Completed,Julie Cabrera
8915,Wheeler-Anderson,gary45@peters-lawson.com,2751,Consulting,2025-12-20,Completed,Catherine Glover
8916,"Abbott, Nguyen and Turner",wpowell@adams-byrd.com,2890,Consulting,2025-04-03,Completed,Dominique Gibson
8917,Wilson Group,lisa15@crawford.com,4446,Development,2025-06-09,Completed,Jacob Gordon
8918,"Bailey, Thomas and Sanders",ellenhenry@curry.com,1345,Development,2025-05-04,Completed,Calvin Galvan
8919,Colon-Medina,johnflores@reid.biz,1745,Maintenance,2025-07-03,Completed,Brian Crosby
8920,Martinez PLC,cynthiamiller@noble-everett.info,1794,Development,2025-07-27,Completed,Grant Payne
8921,Barber-Brown,devin94@vasquez.com,1674,Consulting,2025-02-12,Completed,Lindsay Tran
8922,"Young, Barnes and Graham",gtravis@benson.net,1743,Development,2025-03-06,Pending,Jon Lara
8923,"Wall, Ortega and Hopkins",rebeccajackson@cooper-delacruz.com,4231,Consulting,2025-09-24,Completed,James Vasquez
8924,Zimmerman Ltd,xbruce@fitzpatrick.com,4956,Consulting,2025-01-25,Completed,Timothy Cisneros
8925,Nguyen-Romero,gailgarcia@miller.com,4838,Consulting,2025-06-03,Completed,Henry Petersen
8926,Meyer and Sons,melissa90@harrington.com,1446,Maintenance,2025-08-22,Completed,Dennis Jefferson
8927,"Bryant, Graves and Mckenzie",courtneyarcher@pena-kennedy.com,205,Maintenance,2025-06-27,Completed,Tiffany Stone
8928,Gonzales-Stuart,diazashley@cook-pace.info,2840,Design,2025-12-09,Completed,Donald Gray
8929,"Hall, Reed and Harvey",peterhines@smith-hughes.com,3204,Maintenance,2026-01-07,Completed,Tara Pierce
8930,"Reilly, Cisneros and Martinez",hansenmichael@keller.com,4837,Consulting,2025-07-23,Completed,Julie Calderon
8931,Patrick PLC,ashley47@mcdowell-hernandez.net,4645,Consulting,2025-09-10,Pending,Cindy Beltran
8932,Hall Ltd,brian39@west-brown.org,3859,Design,2025-01-26,Completed,Dr. Leslie Allen
8933,Fowler-Baxter,kristopherharris@davis-lindsey.com,4189,Consulting,2025-12-31,Completed,Jane Smith
8934,Boyd-Banks,ian23@sullivan-curtis.net,3935,Design,2025-12-02,Completed,Matthew Carr
8935,"Leon, Cunningham and Kent",cdixon@griffin.biz,1757,Design,2025-04-18,Completed,Susan Edwards
8936,"Johnson, Fisher and Huang",carrillopeter@jones-wilson.com,1143,Consulting,2025-07-16,Completed,Jessica Gonzalez
8937,Smith-Taylor,danielgarza@wade.net,961,Design,2025-08-25,Completed,Kelly Banks
8938,Mcfarland and Sons,dobrien@hawkins.com,1315,Consulting,2025-12-12,Completed,Aaron Butler
8939,Sanchez-Martinez,michaelyoung@torres.com,1296,Design,2025-09-19,Completed,Jennifer Fowler
8940,"Green, Robinson and Cortez",ttaylor@marsh.com,4408,Design,2025-05-12,Completed,Jonathon Wolfe
8941,"Ochoa, Taylor and Flowers",lauren33@perez-nelson.com,1938,Development,2025-12-14,Completed,Samuel Weaver
8942,Peterson and Sons,rogersdominique@thompson.com,1254,Consulting,2025-12-24,Pending,Jean Chavez
8943,Kim Inc,jason33@petty.com,4596,Consulting,2025-01-19,Pending,Sandra Davis
8944,"Martinez, Schroeder and Jordan",reyessarah@quinn.com,4974,Development,2025-05-31,Completed,Tony Vincent
8945,Roberts-Delgado,caldwellroy@hernandez.net,3410,Design,2025-08-31,Completed,Jennifer Silva
8946,"Collins, Mcdonald and Smith",toddmontgomery@wells.info,1763,Design,2025-07-26,Completed,Jodi Howell
8947,Berry-Campbell,davidtorres@leonard.com,3669,Development,2025-10-30,Completed,Ryan Barnett
8948,"Cameron, May and Warren",cortezmonica@brewer.com,4406,Consulting,2025-10-23,Completed,Natasha Gaines
8949,"Smith, Jackson and Baker",gomezmatthew@jones-norris.info,2122,Development,2025-10-28,Completed,Maria Mccullough
8950,Baker-Walker,shannon23@pitts.com,4734,Maintenance,2025-10-18,Completed,Ernest Edwards
8951,Estrada-Carpenter,leedustin@garcia.info,3368,Maintenance,2025-06-01,Completed,Mr. Christopher Nguyen II
8952,"Walsh, Stephens and Ortiz",kphillips@cruz.biz,4281,Development,2025-09-02,Pending,Travis Hill
8953,"Tucker, Willis and Jones",taylorandrew@skinner-johnston.net,3782,Consulting,2025-05-07,Completed,Zachary Young
8954,Delgado Inc,perkinseugene@huber.com,930,Maintenance,2025-10-04,Completed,Sara Ramirez
8955,Williams-Carter,brandi03@stout.com,3700,Maintenance,2025-04-20,Completed,Paul Brown
8956,"Jones, Day and Lawson",sandra25@brown-dunn.info,3844,Design,2025-06-13,Pending,Tyrone Gonzalez
8957,Russo Ltd,chadbaker@jackson.com,4689,Consulting,2026-01-26,Completed,Daniel Willis
8958,Campbell Group,cookpriscilla@duran.com,807,Design,2025-08-26,Completed,Sean Mcgrath
8959,Allen-Davis,mariahughes@chavez-carrillo.info,2049,Development,2025-07-30,Completed,Sarah Wilson
8960,"Curtis, Sullivan and Reed",yleach@leach.com,2172,Consulting,2025-07-18,Completed,William Dunn
8961,Flores LLC,fduran@humphrey.com,1655,Development,2025-03-12,Completed,Caitlin Frey DDS
8962,Sloan and Sons,wilkinsbailey@price-johnson.biz,4830,Maintenance,2026-01-09,Completed,Katie Campbell
8963,Hill-Barnett,carlaneal@roman.biz,3078,Development,2025-10-04,Completed,William Rodriguez
8964,Villarreal LLC,gordonanthony@myers.com,785,Development,2025-01-05,Completed,Katherine Green
8965,Ritter Ltd,brockrobert@moore-barnes.com,4510,Maintenance,2025-07-02,Completed,Shannon Mendez
8966,Spencer-Henderson,wmorrow@martinez.com,837,Consulting,2025-12-26,Pending,Brittney Fowler
8967,Sanchez and Sons,robertross@cooper-higgins.com,897,Consulting,2025-06-14,Pending,Haley Dalton
8968,"Flores, Clark and Ramirez",vgordon@brown-york.com,3998,Development,2026-01-15,Cancelled,Jeffrey Ryan
8969,"Miller, Terry and Byrd",jillianortiz@martin.biz,4977,Maintenance,2025-06-03,Completed,Peggy Andrews
8970,Young-Williams,longelijah@lopez.com,3027,Consulting,2025-09-12,Pending,Alejandra Ibarra
8971,Gutierrez LLC,jsmith@mccoy.com,3727,Maintenance,2025-02-23,Pending,Lauren Watson
8972,Thompson-Deleon,rebecca30@smith.com,2288,Development,2025-09-02,Completed,Amy Scott
8973,"Johnson, Diaz and Bell",jeffvazquez@gordon.com,217,Design,2025-03-12,Completed,Kelsey Simon
8974,West-Turner,russellronald@underwood-austin.com,3748,Development,2025-12-12,Cancelled,Kaitlin Smith
8975,"Gardner, White and Nelson",lewismike@hoffman-whitehead.com,1662,Maintenance,2025-09-05,Completed,Rebecca Vincent
8976,Collins-Taylor,thomasberger@wilson.com,2070,Design,2025-09-15,Completed,Andrew Blankenship
8977,Schwartz-Bass,vgriffith@thompson.info,3970,Consulting,2026-01-20,Pending,Christy Blevins
8978,Baker Ltd,reynoldselizabeth@williams.info,4652,Design,2025-06-02,Completed,Brian Rowland
8979,"Evans, Lawson and Cabrera",joneskimberly@hall.com,2184,Design,2025-11-25,Completed,Julie Johnson
8980,Barber-Miller,mayangela@warner.com,1654,Development,2025-06-04,Completed,Joe Hancock
8981,Jones-Wells,brownann@tucker.org,2590,Development,2025-12-19,Completed,Paul Avila
8982,"Clark, Durham and Holland",uking@rangel.com,695,Design,2025-07-19,Completed,Marc Tucker
8983,Benson-Miller,bowersjennifer@sampson-schwartz.com,1408,Development,2026-02-04,Completed,Melissa Wilson
8984,Johnson-Stephenson,hpalmer@hamilton-wells.com,1101,Maintenance,2025-08-01,Completed,Colin Ware
8985,"Duncan, Cooper and Reyes",albertstevenson@lopez.com,2163,Consulting,2025-11-13,Pending,Amy Weaver
8986,Guerra-Kane,williamfleming@nolan.org,4461,Maintenance,2026-02-24,Completed,Robert Black
8987,Lopez-Wise,bryantjasmine@wheeler.org,741,Maintenance,2025-05-01,Completed,Cristina Hurst
8988,"Thompson, Cunningham and Torres",lmacias@morris.org,2792,Development,2025-03-11,Completed,Evan Abbott
8989,Harris Ltd,yturner@reynolds.com,4836,Consulting,2025-05-20,Completed,Megan Hunt MD
8990,Young-Carrillo,april48@oliver-jones.org,3748,Consulting,2026-02-21,Completed,Emily Evans
8991,Robinson-Erickson,aprilfrazier@tucker.biz,3925,Development,2025-05-23,Completed,Madeline Jordan
8992,Smith-Dennis,rbryan@wilson.biz,131,Maintenance,2025-03-23,Completed,Wendy Welch
8993,Lawrence-Keller,ortizkim@cooper.biz,3771,Consulting,2025-08-27,Completed,Nancy Hernandez
8994,Gray Ltd,bakermichelle@rogers.com,1082,Maintenance,2025-01-09,Pending,Michael Cox
8995,Mccoy-Lopez,cmorris@moreno.com,3619,Design,2025-12-01,Completed,Heidi Collins
8996,Thompson Inc,rwilliams@brown-vazquez.com,3839,Development,2025-11-15,Pending,Sarah Bauer
8997,"Summers, Robinson and Hernandez",carlamills@west-brown.com,2434,Development,2026-01-20,Completed,Nicole Brown
8998,Haney LLC,jillpeters@shea.net,1857,Maintenance,2025-12-15,Cancelled,Zachary Hernandez
8999,"Mitchell, Davis and Long",psanford@clements-johnson.biz,4435,Development,2025-10-07,Completed,Michael Bennett
9000,Hebert-Lee,amandafreeman@butler.biz,3907,Consulting,2025-09-05,Completed,Derrick Ramirez
9001,Smith PLC,jessicasmith@campbell.com,2595,Consulting,2025-07-25,Pending,Leslie Contreras
9002,"Sosa, Harris and Murphy",wendy27@cline.com,468,Design,2025-04-14,Completed,Rachel Boyd
9003,Wood LLC,burchbrandon@day.com,301,Development,2025-05-18,Completed,Kenneth Bridges
9004,Rodriguez and Sons,richard68@fletcher.com,503,Consulting,2025-02-19,Completed,Tara Brown
9005,Johnson LLC,kylesmith@whitehead.com,611,Development,2026-01-08,Completed,Franklin Fuller
9006,"Richards, Cunningham and Villarreal",rhoward@brown.com,4198,Development,2025-05-14,Completed,Haley Smith
9007,"Hayden, Campbell and Herrera",jonesjames@howard.com,1480,Design,2025-08-29,Completed,Susan Wolf
9008,"Green, Miller and Watkins",richardpeterson@key-robertson.com,1527,Maintenance,2025-04-24,Completed,Robert Lane
9009,King-Parker,georgemoore@morse-jenkins.com,1543,Design,2025-01-13,Completed,Jennifer Castillo
9010,"Miller, Smith and Ferguson",zlyons@savage-bryant.com,3502,Development,2025-01-10,Completed,David Coleman
9011,"Perez, Martin and Frank",joan23@jones.info,3713,Design,2025-01-18,Completed,Ms. Judy Crawford
9012,"Miller, Martin and Zamora",fhughes@cameron-alvarez.com,338,Design,2025-09-08,Completed,Chad Lawson
9013,Hobbs-Stewart,cynthia91@lee.com,2241,Maintenance,2025-04-09,Completed,Harry Pena
9014,Ramirez-Dunn,nancyboyd@garrison.com,177,Maintenance,2025-08-07,Completed,Gina Moore
9015,"Davenport, Cannon and Lowe",ericamiller@blanchard.com,4868,Development,2026-02-03,Completed,Sharon Fitzgerald
9016,Gomez and Sons,jill03@smith-smith.net,682,Development,2025-05-14,Completed,Misty Lopez
9017,Fleming Inc,davidgonzalez@smith.com,868,Design,2025-01-15,Completed,Amanda Bonilla
9018,Vang Ltd,dcannon@garcia.org,325,Design,2025-11-16,Pending,Miranda Santana
9019,"Lester, Reynolds and West",ycombs@barrett-mcdaniel.com,2822,Development,2025-01-09,Completed,Joseph Chen
9020,Walker-Walsh,svargas@mcdonald.com,4900,Design,2025-01-25,Completed,Charles Perry
9021,Morton-Diaz,brucemaureen@morales.com,4446,Maintenance,2026-01-10,Pending,Marvin Nelson
9022,"Smith, Diaz and Brock",jessicafloyd@kelly-collins.com,737,Development,2025-12-04,Completed,Amanda Anderson
9023,Smith-Alexander,adam98@ruiz.com,3728,Design,2025-08-22,Cancelled,Mr. Jack Richmond
9024,Young Ltd,lindsayrivera@rodriguez.com,3545,Consulting,2025-08-07,Pending,Mary Ferguson
9025,"Trevino, Jenkins and Salas",popemiranda@tate.com,2835,Development,2025-03-10,Completed,Thomas Rogers
9026,"Woods, Barrera and Allen",andrew83@davis.com,1389,Consulting,2025-04-12,Cancelled,Aaron Nguyen
9027,Parker-Garcia,ryan05@jones-baldwin.com,1641,Maintenance,2025-09-06,Completed,David Hall
9028,Mathews Ltd,karenmartin@whitney.biz,645,Maintenance,2025-05-05,Completed,Leah Baldwin
9029,Carroll Inc,sullivanashley@molina-hunter.com,2340,Development,2026-02-06,Completed,Philip Aguilar
9030,Mathis PLC,paul35@casey.com,1493,Maintenance,2025-08-15,Pending,Amy Daniels
9031,Allen Ltd,vjackson@lee.com,3477,Development,2025-02-16,Pending,Rhonda Yang
9032,"Garcia, Bennett and Spencer",amysmith@long.com,4490,Design,2026-01-05,Completed,Crystal Roberts
9033,"Flynn, Cantrell and Hayes",wallsjeffrey@white-lee.org,4385,Consulting,2026-01-18,Completed,Melissa Tran
9034,Morton LLC,johnathan49@simmons.net,4948,Consulting,2025-09-02,Pending,Allen Rodriguez
9035,"Poole, Ware and Barnes",krodriguez@green.org,1578,Design,2025-08-23,Cancelled,Jeremy Johnson
9036,West-Hernandez,gomezjennifer@miller.com,1873,Development,2025-01-18,Completed,Brandi Chapman
9037,"Smith, Conley and Miller",joshua71@kelly-williams.com,2514,Maintenance,2025-12-28,Completed,Kimberly Sanchez
9038,Robertson-Maldonado,karl66@conway.com,1986,Consulting,2025-06-04,Completed,Teresa Long
9039,Mayo-Kerr,kellybrown@lowe-sanchez.com,4184,Consulting,2025-06-28,Completed,Jill Hicks
9040,Mckenzie-Rose,glen91@wilson.com,2749,Design,2025-03-31,Completed,Melissa Mills
9041,Robinson-Bryant,jchase@jones.com,1279,Consulting,2025-09-15,Completed,Andrew Roberts
9042,Boyd Ltd,sanchezemily@robinson-robinson.com,2472,Maintenance,2025-01-14,Completed,Melissa Mccullough
9043,Dixon-Carson,isabellafischer@hudson.biz,261,Design,2025-10-06,Pending,Kristopher Costa
9044,Alexander Inc,knappfrederick@wilson-hale.com,1793,Consulting,2025-07-20,Completed,Amanda Tucker
9045,"Stanton, Lewis and Green",patricia71@brown.com,1202,Development,2025-04-09,Completed,James Beck
9046,"Rodriguez, Parrish and Harris",jesse22@bolton.com,3735,Development,2025-09-08,Completed,Steven Matthews
9047,Mckinney Inc,akirk@banks.com,4118,Development,2025-12-15,Completed,Marvin Reynolds
9048,"Briggs, Barnes and Johnson",vargasmichelle@tucker-bartlett.com,2800,Consulting,2026-01-18,Completed,Taylor Callahan
9049,Herring-Caldwell,daykendra@olsen-smith.com,1198,Design,2025-05-11,Completed,Stephanie Pratt
9050,Blake Inc,timothyconway@barr-barber.com,1129,Maintenance,2025-02-25,Pending,Crystal Harris
9051,"Bass, Gardner and Ramos",brian95@martinez.com,1234,Design,2026-02-05,Completed,William Johnson
9052,"Ibarra, Winters and Rivera",tammy06@velazquez.com,4539,Design,2025-06-05,Completed,Colleen Jackson
9053,"Williams, Miller and Hicks",jeffreyhansen@jackson.net,1556,Development,2025-09-19,Completed,Joseph Sweeney
9054,"Collins, Le and Woods",matthewfowler@white.net,4929,Maintenance,2025-01-18,Completed,John Garcia
9055,Rogers PLC,goodwindennis@dunn-king.com,4570,Development,2026-01-16,Completed,Laura Salazar
9056,Perry-Davis,jdennis@smith.com,3463,Maintenance,2026-02-10,Completed,Gerald Arroyo
9057,Richardson Group,rodney22@howell.net,2739,Development,2025-03-20,Completed,Sandra Hansen
9058,Rodriguez and Sons,nicole85@terrell.com,813,Development,2025-07-21,Completed,Richard Rodriguez
9059,"Price, Parker and Perry",brownchristopher@monroe-moore.net,3895,Development,2025-07-31,Completed,Tim Roberts
9060,"Small, Dillon and Lynn",alexandermartin@jensen-rivera.com,4112,Consulting,2025-09-28,Completed,Scott Rodriguez
9061,Wilson PLC,annenorris@bryant.com,3261,Maintenance,2025-04-09,Completed,Todd Golden
9062,"Stanley, Barnes and Martinez",vgomez@franco-brown.com,3475,Consulting,2025-10-03,Completed,Tyler Mcdonald
9063,Evans Group,stephanie37@sherman.com,1351,Design,2025-11-05,Completed,Laura West
9064,Barton Ltd,paulrobinson@hall.com,576,Design,2025-04-05,Completed,Mrs. Elizabeth Jackson PhD
9065,"Brown, Kim and Brennan",daniel57@carter-bradley.biz,2964,Consulting,2025-04-09,Completed,Victoria Brady
9066,Garza-Mason,williamlogan@williams-randall.com,4031,Maintenance,2025-10-19,Pending,Michelle Alvarez
